SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
139.84.209.249,192.168.220.51,443,59235,2025-04-29 22:49:11,120.002762,456446,3803.6291198030926,355533,2962.7068083649606,2525.4922906850406,50.25427634226804,117.28715874620828,99.0,54,1.0916777681759553,1.2593387737826904,0.4284721096451036,940.7581545471189,30.671781078820953,51.18755176354182,50.572271,109.975943,0.0601804729201075,-1.9166931025421248,0.5992039084132724,1.13263685137e-05,0.0033654670573008,0.0003582822085889,9.2e-05,8.7e-05,0.2373657540441235,0.0806075959057314,9.393341272945833,False
192.168.220.51,139.84.209.249,59168,443,2025-04-29 22:49:26,74.057416,645,8.709458617891828,732,9.884222803560958,231.3877551020408,15.21143501126836,65.57142857142857,55.0,54,2.0848976898492704,0.760705913863923,0.2319826690171645,687.3466498317257,26.217296768197244,44.724036,45.082088,15.04173,-0.0409712721146369,1.1321650077976753,0.5862014950573164,0.000990863945102,0.0314779914400846,0.0563564285714285,0.054635,7.8e-05,0.1640602045437188,1.7878659341574965,0.5585519210144421,False
139.84.209.249,192.168.220.51,443,59235,2025-04-29 22:51:11,120.001326,500960,4174.620537109732,399412,3328.396554551405,1926.0126267240769,43.88636037226232,111.9308801591248,99.0,54,0.8839338725818034,1.3200201535905698,0.3920844748997949,1271.9768766801087,35.66478482593311,59.547298641471905,60.006702,90.910263,-0.0386434428894168,-0.8793818471525724,0.5989320362064965,4.4355651232e-06,0.0021060781379847,0.0001910705770147,9.2e-05,8.6e-05,0.1411209421359555,0.0498892111929529,11.022514145764156,False
192.168.220.51,139.84.209.249,59235,443,2025-04-29 22:53:11,129.751416,70386,542.4680683253584,89227,687.6765028907276,4519.565271474216,67.2277120797236,113.52275960170697,99.0,54,0.6480702296317091,0.8853902320983417,0.5921958937185028,322.9513110041237,17.970846140461045,13.924237105974395,10.7166875,42.07533,0.5354588616869831,-1.566486779420136,1.2906162114081203,0.0287956560532813,0.1696928285263738,0.0690191709401709,0.052914,7.7e-05,0.2847233630324192,0.4062762789616408,2.4586332494992087,False
192.168.220.51,139.84.209.249,59257,443,2025-04-29 22:53:42,10.993563,264,24.014052586954747,330,30.017565733693434,0.0,0.0,66.0,66.0,66,-10.0,-10.0,0.0,19.93542907974225,4.464910870302144,7.329352555555555,10.983544,10.983544,-2.455272826664844,-0.8184242755549481,0.6091821667000857,0.0,0.0,3.965992,3.965992,3.965992,-10.0,-10.0,0.0,False
192.168.220.51,139.84.209.249,59258,443,2025-04-29 22:53:43,10.185696,264,25.918700106502293,330,32.39837513312787,0.0,0.0,66.0,66.0,66,-10.0,-10.0,0.0,16.817590186205432,4.100925528000409,6.880621111111111,10.174869,10.181677,-2.40988128147878,-0.8049538735463133,0.5960109504326673,0.0,0.0,3.158014,3.158014,3.158014,-10.0,-10.0,0.0,False
192.168.220.51,139.84.209.249,59259,443,2025-04-29 22:53:44,13.330902,3463,259.7723694915768,1890,141.77585282676296,48301.482686980606,219.77598296215308,140.8684210526316,66.0,66,1.0219736484881212,0.3406578828293737,1.560150822447565,7.386025020738173,2.7177242355945848,9.389950657894737,9.91748,11.478953,-0.5823210484670642,-0.7686586868325994,0.2894290220055223,0.3177935051522343,0.5637317670242066,0.312306375,0.051947,0.000483,1.3855492464494386,0.5531413931949135,1.8050600696966448,False
192.168.220.51,139.84.209.249,59262,443,2025-04-29 22:53:46,6.939254,1725,248.585798992226,480,69.17170058914114,99822.0,315.9461979514867,147.0,66.0,66,0.769118291581127,0.2563727638603756,2.149293863615556,5.256262693064916,2.2926540718269983,5.791513466666666,6.886022,6.939254,-1.4321940847287893,-0.500616533229851,0.3958644117850159,2.76663060898925,1.6633191542783512,0.9787985,0.027734,0.000206,1.7153614161546091,0.5883371795983271,1.6993478783205649,False
192.168.220.51,139.84.209.249,59263,443,2025-04-29 22:53:48,5.667717,1779,313.88299733384713,534,94.21783056564045,88976.0553633218,298.28854380167166,136.05882352941177,66.0,66,0.7046079206044836,0.2348693068681612,2.19234986797597,2.9208790165294674,1.709057932467319,4.857278941176471,5.589084,5.642086,-1.2845762187248555,-0.4592044797981336,0.3518550104214051,1.03838327214344,1.0190109283729198,0.5229756,0.001237,0.000158,1.5360147339138148,0.5130637812047766,1.9484865610803253,False
192.168.220.51,139.84.209.249,59264,443,2025-04-29 22:53:48,5.298018,1779,335.7859486321111,480,90.59991868657296,94089.90234375,306.7407738526947,141.1875,66.0,66,0.7353521906035266,0.2451173968678422,2.172577415512668,2.158356135819277,1.4691344852733113,4.1693478125,4.769765,4.769765,-1.2260630871821807,-0.4086876957273934,0.3523655380509973,0.6632044348408888,0.8143736457185294,0.6020363333333333,0.052255,0.000507,2.0252914723741684,0.738640471110283,1.3526985011179216,False
192.168.220.51,139.84.209.249,59265,443,2025-04-29 22:53:50,7.920507,2971,375.10225039886967,1666,210.34007040205884,65527.472057074905,255.9833433195897,159.89655172413794,66.0,66,1.1004218146363156,0.3668072715454385,1.6009309804330605,2.8324055898548517,1.6829752196199597,4.565428896551724,5.22185,6.072011,-1.170108322087782,-0.8951897127686074,0.3686346360341113,0.0886006724607755,0.2976586509086801,0.2954427142857142,0.328453,0.000222,-0.3326994086700984,0.9918096228161908,1.0075003935308515,False
192.168.220.51,139.84.209.249,59266,443,2025-04-29 22:53:51,90.194021,4306,47.7415237979023,2983,33.07314572437124,34099.36684860672,184.6601387647229,123.54237288135592,66.0,66,0.9348369377324768,0.3116123125774922,1.4947109599559134,914.3776140781154,30.238677452529487,30.15614491525424,20.256151,4.3947,0.9821852094023472,0.8519368929311183,1.0027368397886132,0.9341670709109468,0.966523186949463,0.5991432307692307,0.278596,0.000577,0.994949428314102,0.6192983664038348,1.613175510150651,False
192.168.220.51,139.84.209.249,59267,443,2025-04-29 22:53:51,5.000213,2531,506.1784367985924,1107,221.39056876177077,73462.83931947069,271.0402909522322,158.17391304347825,66.0,66,1.0202237392785585,0.3400745797595194,1.7135587388403908,1.5191735025727524,1.232547566048772,3.0029678260869566,2.831333,4.152404,0.4177562736272481,-0.9325694241544265,0.4104431473895789,0.2127396139039166,0.4612370474104575,0.5003465,0.4194075,0.003428,0.5264473037525013,1.0773603351896175,0.9218352629836674,False
192.168.220.51,139.84.209.249,59275,443,2025-04-29 22:53:56,5.222912,2455,470.04429712773253,1372,262.6887069895108,80041.4979338843,282.91606163999296,173.95454545454547,66.0,66,1.1447340051543229,0.3815780017181076,1.626379241201945,2.3647807204362317,1.5377843543345833,3.663584363636364,4.25871,5.222782,-1.1610060305649694,-1.0139247625772072,0.4197485854558634,0.8504851939336875,0.922217541545208,1.05463325,0.8243595,0.02969,0.7490870850737718,1.1113898877727606,0.8744438330056519,False
192.168.220.51,139.84.209.249,59260,443,2025-04-29 22:53:45,121.950081,7939,65.1004077643868,6205,50.88147501927448,34878.038091847644,186.7566279730057,133.43396226415095,66.0,66,1.083238056866684,0.3610793522888946,1.3996183940284643,1331.6932720793204,36.49237279321969,38.617420254716976,10.710404,10.664342,2.2942067713313063,0.765997826809187,0.9449717912931346,2.038142911692325,1.4276354267432303,0.6410243913043479,0.037101,0.000332,1.269070618432406,0.448778714300973,2.227115607626563,False
192.168.220.51,139.84.209.249,59261,443,2025-04-29 22:53:45,116.721605,7077,60.63144865083032,4067,34.84359215245541,23892.24487193112,154.57116442574636,114.88659793814432,66.0,66,0.9488172930526516,0.3162724310175506,1.345423810956335,1306.2339141808372,36.141858200441725,41.92118068041237,25.668426,10.408719,1.3490801654642421,0.8719103900426244,0.8621383657099376,1.5208715529875425,1.2332362113510706,0.4780126086956521,0.053073,0.000182,1.033718288802378,0.3874607348515702,2.5799240206575074,False
192.168.220.51,139.84.209.249,59268,443,2025-04-29 22:53:52,110.195936,4556,41.344537424683246,3158,28.65804415872469,32981.74555555554,181.6087705909479,128.56666666666666,75.5,66,0.8766096454591338,0.3445134640968999,1.4125649773732012,1393.020080444144,37.32318422166233,38.53864075,26.379129,3.326927,0.97736932179618,0.9434273758872688,0.9684613545085222,2.883821368364,1.6981817830738852,0.979563,0.251026,0.000209,1.2870300587277632,0.5767073995030542,1.7336116034128333,False
192.168.220.51,139.84.209.249,59269,443,2025-04-29 22:53:52,113.655729,3937,34.639696869130105,2558,22.50656453930272,35388.964756140966,188.11954910678733,122.54716981132076,66.0,93,0.9017750161503104,0.1570659187288829,1.5350786917105048,1409.190949251812,37.539192176335014,42.98445873584905,33.139228,2.842847,0.7867961587667485,1.0693254012310534,0.8733201087170446,1.8782626218166745,1.3704972170043521,0.7895616923076924,0.274056,0.000102,1.1284350363756819,0.5760388875749065,1.735769643279843,False
192.168.220.51,139.84.209.249,59270,443,2025-04-29 22:53:53,112.507485,6453,57.35618390189773,6408,56.9562105134605,82967.2248037174,288.0403180176647,162.79746835443038,66.0,66,1.0081658257490265,0.3360552752496755,1.7693169367386292,1370.5406801443908,37.02081414750884,42.05864226582278,33.528464,2.881033,0.6912472182676284,1.0582589866803096,0.8802189550848215,2.552996023955474,1.597809758374092,0.6887302352941176,0.076699,0.000151,1.1491316136100804,0.4309519526247016,2.3199355516775846,False
192.168.220.51,139.84.209.249,59271,443,2025-04-29 22:53:54,110.717003,3856,34.82753231678426,2812,25.39808632645159,38075.754437869815,195.1300961868,128.23076923076923,66.0,66,0.956758139008886,0.3189193796696287,1.521710408175405,1232.2021690608588,35.10273734427073,32.64829857692308,6.956209,6.4552,2.195733853312986,0.7461839320402222,1.0751781524407686,2.2728995520917517,1.5076138604071505,1.1586543076923077,0.259432,0.000321,1.7893619804930576,0.7683222727731388,1.3011765894262852,False
192.168.220.51,139.84.209.249,59272,443,2025-04-29 22:53:54,110.136628,3790,34.411803491931856,2746,24.93266817647622,39437.6816,198.5892283080832,130.72,66.0,66,0.9776965329599252,0.3258988443199751,1.5191954429932926,1245.417782591608,35.29047722249741,33.24279738,14.0583175,5.874827,1.6308490043118524,0.7755058172620326,1.0615976994682572,2.379637189932305,1.5426072701541067,1.2081201666666666,0.3613405,0.003924,1.6467827224399243,0.780623941015374,1.2768657561692112,False
192.168.220.51,139.84.209.249,59273,443,2025-04-29 22:53:55,108.51199,5450,50.22486455183432,2649,24.412048843634697,60965.17157024795,246.9112625423311,147.25454545454545,66.0,54,0.987251994314536,0.3776844543029204,1.6767649635545387,1292.3759980463085,35.94963140348324,36.59420692727273,21.064875,5.059241,1.2959241573003768,0.8771985885846171,0.982385858912846,2.2270028777331077,1.4923146041412003,0.9324812727272728,0.249564,0.003485,1.37286857107509,0.6225203922479156,1.6003695171019963,False
192.168.220.51,139.84.209.249,59274,443,2025-04-29 22:53:55,109.986604,186951,1699.7615455060327,223738,2034.22955035506,3980.111125973055,63.08812190874804,114.4937273487594,99.0,54,0.7367659812969161,0.958876655676306,0.5510181506850177,211.9441793111608,14.558302762037917,35.08440012099247,34.999859,4.803588,0.0174212177836254,2.079968566112831,0.4149508816406146,0.0318398213861462,0.1784371636911612,0.0542121392276422,0.046878,0.002098,0.1233062509388939,0.2920587737980489,3.291461400220446,False
192.168.220.51,139.84.209.249,59276,443,2025-04-29 22:55:05,129.963902,8275,63.67152626734768,5847,44.989415599417754,26587.06194375223,163.0553953224248,133.2264150943396,87.0,54,0.8505038732928482,0.485886498497506,1.2238968916709412,952.3019134819773,30.859389389324885,30.59800695283019,20.674913,20.706717,0.964675012940748,0.3205277274945647,1.0085424660794948,2.4633563506722282,1.5695083149420483,0.9496193529411764,0.224323,0.000416,1.3863507686506715,0.6047775242122398,1.6527762519592106,False
192.168.220.51,139.84.209.249,59277,443,2025-04-29 22:55:06,20.335548,3098,152.34406272208645,1776,87.33474996592174,48547.4598765432,220.33488120709168,135.38888888888889,60.5,54,1.019660007693033,0.3693872184150083,1.627422183720825,83.83877953973195,9.156351868497188,11.998583861111111,19.692399,20.303744,-2.5208124095885114,-0.9070381149793006,0.7631193792939226,2.02678448181225,1.42365181200048,0.9419205,0.1581065,0.04777,1.6516974025382036,0.6280682484740157,1.511435213481902,False
192.168.220.51,139.84.209.249,59278,443,2025-04-29 22:55:15,10.706203,264,24.658602120658465,330,30.82325265082308,0.0,0.0,66.0,66.0,66,-10.0,-10.0,0.0,18.783158598337558,4.33395415277291,7.177272,10.705506,10.706203,-2.442273643625832,-0.814252037655302,0.60384421166885,0.0,0.0,3.674623,3.674623,3.674623,-10.0,-10.0,0.0,False
192.168.220.51,139.84.209.249,59279,443,2025-04-29 22:55:16,10.577856,264,24.95779863140508,330,31.197248289256347,0.0,0.0,66.0,66.0,66,-10.0,-10.0,0.0,18.319009135493133,4.28007116009689,7.100970555555556,10.577159,10.577856,-2.436540174976263,-0.8123429060851729,0.6027445300062974,0.0,0.0,3.561623,3.561623,3.561623,-10.0,-10.0,0.0,False
192.168.220.51,139.84.209.249,59280,443,2025-04-29 22:55:16,10.334491,264,25.54552517390552,330,31.931906467381896,0.0,0.0,66.0,66.0,66,-10.0,-10.0,0.0,17.36014523512395,4.166550759936082,6.970802777777777,10.333794,10.334491,-2.421421038159016,-0.8073076307064654,0.5977146238046828,0.0,0.0,3.303446,3.303446,3.303446,-10.0,-10.0,0.0,False
192.168.220.51,139.84.209.249,59281,443,2025-04-29 22:55:17,111.6957,4881,43.69908599883433,3451,30.896444536360843,32871.2491349481,181.30429982476448,122.52941176470588,66.0,66,0.935379003465606,0.311793001155202,1.4796798353437333,932.3003254516904,30.53359339238817,36.03454175,18.252471,9.510818,1.7471318087080727,0.8686735101611788,0.8473423529074895,2.9835372817332626,1.727291892452825,0.9865829333333332,0.217923,0.000442,1.335026123885416,0.5709173635574546,1.7507822546827203,False
192.168.220.51,139.84.209.249,59282,443,2025-04-29 22:55:18,111.644814,4971,44.525131279272856,3366,30.14918364233201,29685.637152777777,172.2952035106543,115.79166666666669,66.0,66,0.8669713198995875,0.2889904399665292,1.487975848958511,1069.4457847845442,32.702381943591575,39.24655222222222,25.8518275,8.208314,1.2287843202363808,0.9491124614641268,0.8332548999062087,2.517036461148104,1.5865170850476535,0.8789541176470588,0.21948,0.00017,1.2470224062426352,0.5539077555037254,1.8050055778733087,False
192.168.220.51,139.84.209.249,59283,443,2025-04-29 22:55:19,16.208405,3541,218.4669003520087,1799,110.99179715709226,60392.2699724518,245.74838752767397,161.8181818181818,66.0,66,1.1697108100950406,0.3899036033650135,1.5186698105642773,25.527602281940453,5.052484763157674,11.153407696969696,10.457997,7.393551,0.4129120994330815,0.7441599278806895,0.4529991999243781,0.6112156849956666,0.7818028427907298,0.620924,0.222687,0.0008,1.528148702728363,0.7931974227497054,1.259095868078428,False
192.168.220.51,139.84.209.249,59284,443,2025-04-29 22:55:20,8.760185,1725,196.9136496546591,480,54.793363382166014,99822.0,315.9461979514867,147.0,66.0,66,0.769118291581127,0.2563727638603756,2.149293863615556,5.144645253150693,2.26818104505586,5.4717938,5.989379,5.9883,-0.6845818605991212,-0.2277182419480447,0.414522390272795,1.5066749967615556,1.2274669025116545,1.3731593333333332,1.139771,0.000169,0.5704145656125763,1.118555889795405,0.8938998357401019,False
192.168.220.51,139.84.209.249,59285,443,2025-04-29 22:55:21,7.948814,1725,217.0135066690452,480,60.386367073125626,99822.0,315.9461979514867,147.0,66.0,66,0.769118291581127,0.2563727638603756,2.149293863615556,3.910796134819716,1.9775732944241828,4.822230866666667,5.177943,5.176929,-0.5396191397855228,-0.1793602969525397,0.4100951093183903,0.7861536203762222,0.8866530439671552,1.1038173333333332,1.140043,0.000234,-0.1225699282706413,1.2446619800633243,0.8032606638723635,False
192.168.220.51,139.84.209.249,59286,443,2025-04-29 22:55:21,6.059765,1725,284.66450431658654,480,79.21099250548497,99822.0,315.9461979514867,147.0,66.0,66,0.769118291581127,0.2563727638603756,2.149293863615556,3.04688932604344,1.7455341091034111,4.5082286,4.918322,4.917923,-0.7048159033866888,-0.2347100511318215,0.3871884644677094,0.142639916329,0.377677,1.517908,1.517908,1.140231,0.0,1.0000000000000002,0.2488141573797621,False
192.168.220.51,139.84.209.249,59287,443,2025-04-29 22:55:22,5.767273,1725,299.1014990967135,480,83.22824322691157,99822.0,315.9461979514867,147.0,66.0,66,0.769118291581127,0.2563727638603756,2.149293863615556,2.2365317006170224,1.4955038283525128,3.8819566666666665,4.094234,5.234828,-0.4258310730648889,-0.9046257907769404,0.3852448537599628,0.2760060096046666,0.5253627409749064,0.742563,1.087414,0.00021,-1.9692165418510608,1.413029402546569,0.7074992168676684,False
192.168.220.51,139.84.209.249,59288,443,2025-04-29 22:55:23,11.494543,2543,221.2354157968699,1535,133.54162927573543,73573.40972222222,271.2441883658012,169.91666666666666,66.0,66,1.1493333806642616,0.3831111268880871,1.5963365671356615,16.886243140360854,4.109287424890216,6.73147275,5.5673335,11.488317,0.8498840282736622,-1.157583726362749,0.6104588962185451,1.1005870534924,1.0490886776113828,1.222871,1.454905,0.004305,-0.6635301808660441,1.1615471847189236,0.857889898126117,False
192.168.220.51,139.84.209.249,59289,443,2025-04-29 22:55:24,104.159708,4534,43.5293078970613,4530,43.49090533164705,38304.26286478057,195.71474871552363,135.28358208955223,66.0,54,1.062008599928118,0.4153165902059837,1.4466999298256935,890.2768368995904,29.837507216582125,28.86308097014925,10.672749,10.668365,1.8289395127525956,0.6097934334151609,1.0337602990976826,1.3888594052926735,1.1784987930807027,0.6527414285714285,0.223763,0.000455,1.0920123917565667,0.5534892631211719,1.8054603882887164,False
192.168.220.51,139.84.209.249,59290,443,2025-04-29 22:55:26,102.761535,5731,55.7698948346772,2967,28.87267108261861,60859.57525510203,246.69733532225683,155.32142857142858,66.0,66,1.086206648175783,0.3620688827252609,1.5883019979358912,1009.1995000343824,31.767900466262837,30.212821732142856,9.273788,9.260561,1.977376542813701,0.6595418779529962,1.0514708208292096,6.462569285876311,2.5421583911857875,0.9130012142857142,0.1872865,0.00015,0.8564156153313546,0.3590851055743681,2.784397601458441,False
192.168.220.51,139.84.209.249,59291,443,2025-04-29 22:55:26,102.518181,6271,61.16963780307417,3181,31.028642617059308,57797.06315506584,240.4101976935792,154.95081967213116,66.0,66,1.1099881019045494,0.3699960339681831,1.5515258209170897,961.9165228380691,31.0147791034866,28.153720688524594,9.019507,9.019359,1.850815731237006,0.6169433489975609,1.1016227463011017,7.043560891279018,2.6539707781509234,1.2770805384615385,0.234995,0.00151,1.1779544225286245,0.480627197918982,2.078154586356851,False
139.84.209.249,192.168.220.51,443,59235,2025-04-29 22:55:26,96.695304,1461,15.109316994339247,1405,14.530178218375529,267.7275,16.362380633636416,71.65,66.0,93,1.035912828305413,-1.3048223530572591,0.2283653961428669,855.1362224573701,29.242712296525607,40.122691225,20.996131,20.993901,1.9621873680239093,0.6541387143241405,0.7288322742993073,39.77849120467333,6.307019201229162,5.42488,0.054078,6.5e-05,2.554678444115072,0.8601234318333404,1.162609901275081,False
139.84.209.249,192.168.220.51,443,59266,2025-04-29 22:55:26,96.695304,1263,13.061647750753233,1126,11.644826102413411,270.0181660899654,16.43222949237155,70.26470588235294,66.0,93,0.7785990119599004,-1.3835793936666734,0.2338617843200639,914.2136117716216,30.235965533973303,42.42878755882353,20.996356,20.993901,2.126516998579912,0.7089201942216519,0.7126285541875071,30.08498042318,5.484977704893613,3.759249333333333,0.044628,5.1e-05,2.0317063440490593,0.6853625548886798,1.459061961189489,False
192.168.220.51,139.84.209.249,59292,443,2025-04-29 22:55:26,8.483069,1779,209.71183895828264,480,56.58329550307795,94089.90234375,306.7407738526947,141.1875,66.0,66,0.7353521906035266,0.2451173968678422,2.172577415512668,7.600010540086683,2.7568116620630225,6.7691049375,8.4423675,8.442269,-1.820867111300418,-0.6069199740862639,0.4072638387965635,2.1844320731275,1.4779824332946248,1.360345,0.9409525,0.003906,0.8512804155563273,0.9177639526988912,1.0864761757455828,False
192.168.220.51,139.84.209.249,59293,443,2025-04-29 22:55:27,96.204809,4895,50.881032360866705,3192,33.17921456504321,29935.52283359322,173.01885109314887,120.70149253731344,66.0,66,0.9484774437878488,0.3161591479292829,1.4334441725288705,692.3781292702785,26.31307905339621,26.95567843283582,13.205633,20.504746,1.567666642691264,0.2451606830103451,0.976160890142656,9.3489994089722,3.0576133517781803,1.3098041052631577,0.221501,0.000781,1.0677966571184476,0.4281192402897785,2.334405075913137,False
192.168.220.51,139.84.209.249,59294,443,2025-04-29 22:55:27,95.589281,6710,70.19615515258452,3646,38.14235196517484,34319.75645134087,185.2559215014216,134.4935064935065,66.0,66,1.1091711283244603,0.3697237094414868,1.3774339470461048,687.6871565483236,26.223789896739248,30.97991174025974,19.746581,19.671472,1.2850923666441356,0.4312282772546872,0.8464772306843049,0.6107427010066159,0.7815002885518443,0.3741271764705882,0.070862,1.2e-05,1.1641653147661113,0.4787140605716739,2.0888626587469554,False
192.168.220.51,139.84.209.249,59295,443,2025-04-29 22:55:28,6.949681,1779,255.98297245585803,372,53.52763673613221,106290.2295918368,326.0218237968691,153.64285714285714,66.0,66,0.8064753713922891,0.2688251237974297,2.121945854558888,5.549425060155311,2.35572177053134,5.714900785714286,6.901325,6.901325,-1.510905357067842,-0.5036351190226139,0.4122069409183813,2.8012530388311876,1.673694428153236,0.97897475,0.017324,0.003396,1.723703085504845,0.5828894053716002,1.7096400373484975,False
