SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.220.51,94.140.14.14,60551,443,2025-05-01 21:52:08,120.30778,55597,462.1230646929068,67953,564.8263146406657,16577.56247396251,128.7538833354649,156.39240506329114,90.0,54,1.5469608374523536,0.7952568296251724,0.8232745271956072,1308.3344478940608,36.17090609722213,61.94212666708861,66.906235,46.439892,-0.4117210931544202,0.4285829784142222,0.583946791036489,0.0078744588365173,0.0887381475833104,0.1242503426966292,0.111591,4e-05,0.4279785991051091,1.3997400901344734,0.7141883527836567,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 21:54:08,121.807977,54202,444.97906733973593,68169,559.6431504646039,15619.687779913444,124.97874931328704,153.34711779448622,90.0,54,1.5205893356083902,0.7949120817768034,0.8150055319642975,1302.4753792288902,36.08982376278513,58.25486850877193,63.153082,11.593393,-0.4071685295630879,1.292926111678273,0.6195160110498023,0.0084963946456361,0.092175889719797,0.1341630350877192,0.11543,0.000577,0.6096941991446568,1.4492513768383877,0.6870438616682314,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 21:56:10,120.007272,58808,490.0369704262588,73302,610.8129847331252,17242.183971879647,131.30949688381128,161.5036674816626,90.0,54,1.6336290027430165,0.8187044351924281,0.8130434369158854,1192.5014485958652,34.53261427398547,63.53492995354523,66.994786,8.43319,-0.3005729035459549,1.5956434550932663,0.5435217178839206,0.0103581761061545,0.1017751251836842,0.1310777526315789,0.107615,0.00055,0.6916057117856624,1.2825113444567309,0.7764485058707423,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 21:58:10,120.099108,52131,434.066504473955,65319,543.8758129660713,17016.28609208012,130.4464874654742,158.28840970350404,90.0,54,1.5704924915263403,0.7994727319208689,0.824106374622238,1255.7146502456892,35.43606426009651,60.1179663787062,58.97907,84.836968,0.0964184146140075,-0.6975662263128112,0.589442165040499,0.0111806885974379,0.1057387752786929,0.1333793148148148,0.11312,3.5e-05,0.5747933460005904,1.2610730024379673,0.792767419936905,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:00:10,124.388212,38358,308.37327254129195,31808,255.7155496374528,17583.70930902365,132.603579548305,161.30114942528735,90.0,54,1.613104631145655,0.8091874276003203,0.8220870094278236,1096.4105311389476,33.11209040726586,59.16578173793104,61.213507,4.172499,-0.1855266674694414,1.6608218346088996,0.5596493350486365,0.869205063503671,0.932311677232282,0.1727852608695652,7.05e-05,5.5e-05,0.555762944154996,0.1852709400598123,5.39578244429124,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:02:15,120.020603,42724,355.97221587030356,35112,292.5497716421238,18630.23733298176,136.49262739423605,165.96162046908316,94.0,54,1.5816595044632138,0.8202759563393912,0.8224348919252878,1187.6423167616977,34.46218676697254,59.137708929637526,58.279005,2.842495,0.0747518376106487,1.6335357448526469,0.5827447053786933,0.0142929488736667,0.119553121555511,0.0283892115384615,6.85e-05,4.6e-05,0.7106642930769057,0.2370762985498558,4.211216693832484,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:04:15,120.090066,42510,353.9843170708225,48210,401.4486926837062,20146.544444444444,141.93852346859342,168.0,90.0,54,1.6486010582727877,0.8031646181328965,0.8448721635035322,1252.687915041108,35.393331505258274,64.59832972777778,66.320158,88.788796,-0.1459451426859674,-0.6834752548973335,0.5478985548760849,0.010568946519965,0.1028053817655723,0.1264756068376068,0.105402,4.1e-05,0.6149563323152017,1.2298442422587983,0.8128475074057027,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:06:15,124.818242,51491,412.52784188388097,64057,513.2022288857424,17738.792406820583,133.18705795542067,163.89787234042552,90.0,54,1.6645282238720231,0.8251392742469743,0.812622251000204,1127.9404981887226,33.58482541548672,62.15549680567376,60.968974,2.297255,0.1059874027327794,1.7823002223519606,0.5403355638920898,0.0100531849077887,0.1002655718967821,0.1248094736842105,0.108623,0.000556,0.4843080245193318,1.2392436539645195,0.803349048249905,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:08:20,122.158123,52955,433.4955277595416,66781,546.6767036032471,17097.088077982862,130.7558338200742,158.17173051519154,90.0,54,1.5640999378046607,0.7966889695991418,0.8266700591450873,1169.2646716898785,34.19451230372906,59.00845071202114,60.770281,0.170341,-0.1545713188417132,1.72068866458448,0.5794850041159104,0.0105144475184253,0.1025399800976446,0.1253751578947368,0.114302,0.000181,0.3239660633108858,1.220930194988526,0.8178652120521014,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:10:23,120.253981,50965,423.8113331150343,55577,462.16349378071726,21304.310507015303,145.95996199991046,158.54464285714286,90.0,54,1.4088379152329098,0.7162556184908228,0.9206237395950876,1164.8635529031549,34.13009746401488,57.48558115029762,59.659558,50.030458,-0.1910902995804084,0.2184325186342622,0.5937157941359383,0.0103417825012752,0.1016945549244168,0.1442845328947368,0.129574,0.000378,0.4339622580285715,1.4150859207918605,0.7048195179632204,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:12:23,120.00966,49687,414.0250043204855,61974,516.4084291214557,18517.89547591121,136.08047426398545,165.17899408284023,93.5,54,1.5802192299195388,0.8170091608231883,0.8238364388860405,1254.014102281048,35.41206153672853,59.96728091568047,59.560401,39.511592,0.034469604255471,0.5776475027996981,0.5905230485024184,0.0116699797974998,0.1080276807003642,0.1364350580645161,0.108561,0.000128,0.7740809915700283,1.2617789920214082,0.7917882854513913,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:14:23,120.000012,46547,387.89162787750394,54256,452.13328812000447,17611.496067633638,132.70831197643062,161.02715654952075,90.0,54,1.605637706298353,0.8064841979794686,0.8241362191328192,1375.012809305299,37.08116515571347,59.99716426837061,60.471092,29.66009,-0.0383424627817853,0.8181262412056721,0.6180486295960153,0.0061453563682488,0.0783923234012668,0.1189897676056338,0.115069,6e-05,0.1500440643491799,1.517109870527346,0.6588156694370685,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:16:23,120.020739,50537,421.0688954348131,41061,342.11587382410636,17443.88054539325,132.07528362791143,161.8339222614841,90.0,54,1.6316585576418206,0.8164580025834265,0.816116187399265,1287.8898163407828,35.887181783204745,63.17950340636042,63.074874,11.137197,0.0087465274085181,1.45016420405339,0.568019370972009,0.0209919689801766,0.1448860551612082,0.026337389312977,6.7e-05,5.6e-05,0.5439527486012482,0.1813935045973538,5.501154781875788,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:18:23,120.385795,62365,518.0428471648171,46875,389.3731814455352,16354.918630539803,127.88635044655784,158.31884057971016,102.0,54,1.3211458544962964,0.8157152050664214,0.8077772043951382,1268.688052599699,35.6186475402941,71.38479475942029,76.995892,5.484551,-0.4725977229398233,1.8501613146560296,0.4989668690697424,0.0361947547429797,0.1902491911756255,0.0340193950617283,7e-05,7e-05,0.535340962848907,0.1784469876163023,5.592374315604887,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:20:24,120.102924,103386,860.8116818205026,79894,665.2127803316429,15152.946178694809,123.09730370196908,151.0964550700742,90.0,54,1.4889795283736236,0.7887780816479496,0.8146935257010501,1277.1861136338696,35.7377407460778,63.3849732506183,62.550496,69.072746,0.0700500842972189,-0.1591531146245142,0.5638203964333011,0.0074963842340544,0.08658166222737,0.02341684,6.2e-05,2.9e-05,0.8092304790361406,0.2701246360757287,3.6974101641113855,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:22:24,120.091829,137164,1142.1593054428374,162106,1349.8503715852307,15415.952474315663,124.16099417415948,148.00692383778437,90.0,54,1.4015735994289462,0.7571373317607439,0.8388863909518176,1241.783903531398,35.238954347871875,59.73537191394659,56.340588,91.518364,0.2890083412039383,-0.9019277862872463,0.5899177190800168,0.0027064275937586,0.0520233370109857,0.06392945323741,0.052301,0.000479,0.6705713573287975,1.2196536570503198,0.813761644695921,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:24:24,120.289057,141385,1175.377075239687,118679,986.6150999920135,15787.238323295938,125.64727742094507,149.97923875432525,90.0,54,1.432086074258069,0.7638783802117287,0.837764469699454,1064.537708241688,32.62725407143065,52.88776423760092,50.4146335,105.864473,0.2273986096580342,-1.6236949835379186,0.6169149810313607,0.0041970100849148,0.0647843351815457,0.0229502091097308,7.1e-05,3.3e-05,1.0594787634518235,0.3537461493663514,2.8228211286352636,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:26:25,120.007017,100362,836.3010972933357,87205,726.6658415482487,20427.976937363183,142.9264738855723,157.61932773109243,90.0,54,1.419317063371244,0.7249834471817349,0.9067826639218576,1149.682597564688,33.90696974907501,70.10570637983193,77.273481,67.242661,-0.6341859511374004,0.0844382556453613,0.4836549191212399,0.0068393671694259,0.0827004665611142,0.0316277467105263,5.5e-05,3.1e-05,1.1453168775243097,0.3820624964331591,2.6148074131879255,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:28:25,120.098356,131926,1098.4829800667712,110826,922.7936475666659,16258.5688064283,127.50909303429422,150.03213844252164,90.0,54,1.412420173666572,0.7531395303446579,0.8498785284137228,1127.0530608609067,33.57161093633886,55.70498927812113,53.477323,119.629228,0.199066969024401,-1.9041159163644856,0.6026679364163264,0.0056640480388949,0.075259870043038,0.0294673739130434,7.2e-05,3.5e-05,1.171754903226652,0.3910765976105501,2.5540066877057166,False
192.168.220.51,94.140.14.14,60551,443,2025-05-01 22:30:25,120.079322,43186,359.64560159658464,52581,437.8855503531241,16432.382110053306,128.18885329876895,154.96278317152104,90.0,54,1.52032212239498,0.7876096912748546,0.8272234834404253,1366.4421685903503,36.96541855018485,60.917295250809055,57.43508,52.577535,0.2826059101223119,0.2256097882264438,0.6068131948076585,0.0465574179726443,0.2157716801914569,0.1532359925925925,0.106159,0.00016,0.6545389907167694,0.7094350493853796,1.4081005156871176,False
94.140.14.14,192.168.220.51,443,60551,2025-05-01 22:32:25,123.086789,40785,331.35156365156297,32585,264.7319039251239,16257.682299683112,127.50561673778576,156.10638297872342,90.0,54,1.5553757866526925,0.8007990988248334,0.8167866957443002,1349.2542122344719,36.732195853698585,55.30215521276596,57.366262,98.794577,-0.16858018470678,-1.1840408877394886,0.6642091201035023,0.1331861507462712,0.3649467779639535,0.0548163783783783,6.4e-05,4.8e-05,0.4500851769442367,0.1500722343239537,6.657622936065805,False
